FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
296.21,5.18,10.28,3.91,11.56,2.63,12.83
296.25,5.14,10.24,3.87,11.51,2.59,12.79
296.29,5.1,10.21,3.82,11.48,2.54,12.76
296.33,5.07,10.18,3.79,11.46,2.51,12.74
296.38,5.08,10.19,3.8,11.47,2.53,12.75
296.42,5.13,10.25,3.86,11.52,2.58,12.8
296.46,5.23,10.32,3.96,11.59,2.68,12.87
296.5,5.37,10.43,4.1,11.7,2.83,12.96
296.54,5.48,10.51,4.23,11.77,2.97,13.02
296.58,5.56,10.61,4.3,11.87,3.04,13.13
296.62,5.56,10.76,4.27,12.06,2.97,13.36
296.67,5.6,10.75,4.31,12.04,3.02,13.33
296.71,5.58,10.75,4.29,12.04,3,13.33
296.75,5.54,10.71,4.25,12.01,2.96,13.3
296.79,5.49,10.67,4.19,11.97,2.9,13.26
296.83,5.45,10.62,4.15,11.92,2.86,13.21
296.88,5.39,10.57,4.09,11.87,2.8,13.16
296.92,5.35,10.52,4.06,11.82,2.77,13.11
296.96,5.3,10.49,4,11.78,2.71,13.08
297.0,5.26,10.44,3.96,11.74,2.66,13.04
297.04,5.22,10.4,3.92,11.7,2.62,12.99
297.08,5.18,10.35,3.89,11.65,2.59,12.94
297.12,5.14,10.31,3.85,11.6,2.55,12.89
297.17,5.11,10.27,3.82,11.56,2.53,12.85
297.21,5.05,10.23,3.76,11.53,2.47,12.82
297.25,5.01,10.19,3.72,11.48,2.43,12.77
297.29,4.97,10.16,3.67,11.45,2.38,12.75
297.33,4.93,10.14,3.63,11.44,2.33,12.74
297.38,4.94,10.15,3.64,11.45,2.34,12.76
297.42,4.99,10.21,3.69,11.51,2.39,12.81
297.46,5.1,10.28,3.8,11.57,2.5,12.87
297.5,5.24,10.39,3.95,11.68,2.67,12.97
297.54,5.36,10.46,4.08,11.74,2.8,13.02
297.58,5.45,10.55,4.17,11.83,2.89,13.1
297.62,5.46,10.7,4.15,12.01,2.84,13.32
297.67,5.49,10.7,4.19,12,2.88,13.3
297.71,5.47,10.7,4.16,12,2.86,13.31
297.75,5.43,10.66,4.12,11.97,2.82,13.28
297.79,5.37,10.63,4.06,11.94,2.74,13.25
297.83,5.33,10.58,4.02,11.89,2.7,13.21
297.88,5.27,10.53,3.96,11.84,2.65,13.16
297.92,5.24,10.49,3.93,11.8,2.61,13.11
297.96,5.19,10.45,3.87,11.76,2.56,13.08
298.0,5.14,10.41,3.82,11.73,2.5,13.05
298.04,5.1,10.37,3.78,11.68,2.47,13
298.08,5.06,10.32,3.75,11.64,2.43,12.95
298.12,5.03,10.28,3.71,11.6,2.4,12.91
298.17,4.99,10.24,3.68,11.56,2.36,12.87
298.21,4.94,10.21,3.63,11.52,2.31,12.84
298.25,4.91,10.16,3.59,11.47,2.28,12.79
298.29,4.86,10.13,3.54,11.45,2.23,12.76
298.33,4.83,10.11,3.51,11.43,2.19,12.75
298.38,4.84,10.12,3.52,11.44,2.2,12.76
298.42,4.9,10.17,3.58,11.49,2.26,12.8
298.46,5.01,10.23,3.71,11.54,2.4,12.84
298.5,5.15,10.36,3.85,11.66,2.55,12.96
298.54,5.27,10.42,3.98,11.71,2.7,12.99
298.58,5.36,10.51,4.07,11.8,2.78,13.09
298.62,5.37,10.66,4.04,11.98,2.72,13.3
298.67,5.39,10.66,4.07,11.98,2.76,13.29
298.71,5.37,10.66,4.05,11.98,2.73,13.3
298.75,5.33,10.62,4.01,11.94,2.69,13.27
298.79,5.27,10.58,3.94,11.91,2.62,13.24
298.83,5.22,10.54,3.9,11.87,2.57,13.19
298.88,5.17,10.48,3.85,11.81,2.52,13.14
298.92,5.14,10.44,3.81,11.76,2.48,13.09
298.96,5.09,10.39,3.76,11.72,2.43,13.05
299.0,5.04,10.35,3.71,11.68,2.38,13.01
299.04,5.01,10.31,3.68,11.63,2.35,12.96
299.08,4.97,10.27,3.64,11.59,2.32,12.91
299.12,4.93,10.22,3.61,11.55,2.28,12.87
299.17,4.9,10.19,3.57,11.51,2.25,12.83
299.21,4.85,10.15,3.52,11.48,2.19,12.8
299.25,4.81,10.11,3.48,11.44,2.15,12.76
299.29,4.76,10.08,3.44,11.41,2.11,12.74
299.33,4.73,10.06,3.4,11.39,2.06,12.73
299.38,4.74,10.07,3.41,11.41,2.07,12.74
299.42,4.81,10.12,3.48,11.44,2.16,12.77
299.46,4.9,10.19,3.57,11.52,2.25,12.84
299.5,5.04,10.32,3.73,11.63,2.41,12.95
299.54,5.15,10.39,3.84,11.7,2.53,13.01
299.58,5.24,10.48,3.93,11.79,2.62,13.1
299.62,5.25,10.62,3.91,11.96,2.57,13.3
299.67,5.28,10.62,3.94,11.96,2.61,13.3
299.71,5.26,10.62,3.92,11.96,2.58,13.3
299.75,5.22,10.59,3.88,11.93,2.54,13.27
299.79,5.16,10.55,3.82,11.89,2.47,13.24
299.83,5.11,10.51,3.76,11.85,2.42,13.2
299.88,5.07,10.45,3.72,11.79,2.38,13.14
299.92,5.03,10.4,3.69,11.74,2.35,13.09
299.96,4.98,10.36,3.64,11.7,2.29,13.05
300.0,4.93,10.32,3.59,11.66,2.24,13.01
300.04,4.9,10.28,3.55,11.62,2.21,12.97
300.08,4.86,10.24,3.51,11.58,2.17,12.93
300.12,4.82,10.2,3.48,11.54,2.14,12.88
300.17,4.79,10.16,3.44,11.51,2.1,12.85
300.21,4.74,10.12,3.4,11.47,2.05,12.81
300.25,4.7,10.09,3.35,11.43,2.01,12.78
300.29,4.66,10.05,3.31,11.4,1.96,12.75
300.33,4.62,10.03,3.27,11.38,1.92,12.74
300.38,4.63,10.05,3.28,11.4,1.93,12.75
300.42,4.7,10.09,3.35,11.44,2,12.79
300.46,4.78,10.17,3.43,11.52,2.08,12.87
300.5,4.92,10.3,3.57,11.65,2.23,12.99
300.54,5.03,10.38,3.69,11.71,2.35,13.05
300.58,5.13,10.46,3.79,11.79,2.46,13.13
300.62,5.14,10.59,3.78,11.96,2.41,13.32
300.67,5.16,10.6,3.8,11.96,2.44,13.33
300.71,5.14,10.6,3.78,11.97,2.41,13.33
300.75,5.1,10.57,3.73,11.94,2.36,13.3
300.79,5.04,10.53,3.67,11.9,2.3,13.27
300.83,4.99,10.49,3.61,11.86,2.24,13.24
300.88,4.94,10.43,3.57,11.8,2.2,13.17
300.92,4.9,10.39,3.53,11.76,2.16,13.13
300.96,4.85,10.34,3.48,11.71,2.11,13.08
301.0,4.81,10.3,3.43,11.67,2.06,13.04
301.04,4.77,10.26,3.4,11.63,2.02,13
301.08,4.73,10.22,3.35,11.59,1.98,12.97
301.12,4.69,10.18,3.31,11.55,1.94,12.93
301.17,4.65,10.15,3.27,11.53,1.89,12.91
301.21,4.6,10.11,3.23,11.49,1.85,12.87
301.25,4.56,10.08,3.18,11.46,1.79,12.84
301.29,4.52,10.05,3.13,11.43,1.75,12.81
301.33,4.48,10.03,3.09,11.42,1.7,12.81
301.38,4.49,10.04,3.1,11.43,1.71,12.82
301.42,4.54,10.1,3.15,11.48,1.76,12.87
301.46,4.61,10.19,3.22,11.58,1.82,12.98
301.5,4.74,10.34,3.34,11.73,1.94,13.13
301.54,4.86,10.4,3.48,11.78,2.09,13.16
301.58,4.97,10.47,3.59,11.85,2.21,13.23
301.62,4.99,10.6,3.59,12,2.19,13.4
301.67,5.01,10.61,3.6,12.01,2.2,13.41
301.71,4.99,10.61,3.58,12.02,2.17,13.42
301.75,4.94,10.57,3.54,11.98,2.13,13.39
301.79,4.88,10.54,3.47,11.95,2.06,13.37
301.83,4.83,10.49,3.41,11.91,1.99,13.33
301.88,4.78,10.44,3.37,11.86,1.95,13.27
301.92,4.74,10.4,3.33,11.81,1.91,13.23
301.96,4.69,10.35,3.28,11.77,1.86,13.18
302.0,4.64,10.31,3.23,11.73,1.81,13.14
302.04,4.61,10.27,3.19,11.68,1.77,13.1
302.08,4.56,10.23,3.14,11.65,1.73,13.07
302.12,4.52,10.2,3.1,11.62,1.68,13.04
302.17,4.48,10.16,3.07,11.58,1.65,13
302.21,4.44,10.13,3.02,11.55,1.6,12.97
302.25,4.4,10.09,2.98,11.51,1.55,12.93
302.29,4.36,10.05,2.94,11.48,1.51,12.9
302.33,4.32,10.04,2.89,11.47,1.46,12.9
302.38,4.34,10.04,2.92,11.47,1.49,12.89
302.42,4.39,10.1,2.96,11.53,1.53,12.95
302.46,4.47,10.19,3.04,11.62,1.61,13.05
302.5,4.59,10.34,3.16,11.78,1.72,13.21
302.54,4.71,10.4,3.29,11.82,1.87,13.24
302.58,4.82,10.47,3.41,11.89,2,13.3
302.62,4.85,10.6,3.41,12.03,1.97,13.47
302.67,4.86,10.61,3.42,12.05,1.98,13.49
302.71,4.84,10.62,3.39,12.06,1.95,13.51
302.75,4.8,10.58,3.35,12.03,1.91,13.47
302.79,4.74,10.55,3.29,12,1.83,13.45
302.83,4.68,10.51,3.23,11.96,1.77,13.42
302.88,4.64,10.46,3.19,11.91,1.73,13.37
302.92,4.6,10.42,3.14,11.87,1.69,13.33
302.96,4.55,10.37,3.1,11.82,1.64,13.28
303.0,4.51,10.33,3.05,11.78,1.6,13.24
303.04,4.47,10.29,3.02,11.74,1.56,13.19
303.08,4.43,10.25,2.97,11.71,1.52,13.16
303.12,4.39,10.22,2.93,11.68,1.47,13.14
303.17,4.36,10.18,2.9,11.64,1.44,13.1
303.21,4.31,10.15,2.85,11.61,1.39,13.07
303.25,4.27,10.11,2.82,11.57,1.36,13.03
303.29,4.24,10.07,2.78,11.53,1.32,12.99
303.33,4.2,10.06,2.73,11.52,1.26,12.99
303.38,4.21,10.07,2.75,11.53,1.29,12.99
303.42,4.26,10.12,2.8,11.58,1.34,13.04
303.46,4.35,10.2,2.89,11.67,1.42,13.13
303.5,4.47,10.37,2.99,11.85,1.52,13.32
303.54,4.59,10.42,3.14,11.87,1.68,13.33
303.58,4.7,10.5,3.25,11.94,1.8,13.39
303.62,4.73,10.61,3.26,12.08,1.79,13.55
303.67,4.74,10.63,3.27,12.1,1.8,13.57
303.71,4.71,10.64,3.23,12.12,1.75,13.6
303.75,4.67,10.59,3.19,12.07,1.71,13.55
303.79,4.61,10.57,3.12,12.06,1.64,13.55
303.83,4.55,10.53,3.06,12.03,1.57,13.52
303.88,4.51,10.49,3.01,11.98,1.52,13.48
303.92,4.47,10.45,2.97,11.94,1.47,13.44
303.96,4.42,10.4,2.92,11.9,1.43,13.39
304.0,4.37,10.36,2.87,11.86,1.38,13.35
304.04,4.34,10.32,2.84,11.81,1.35,13.31
304.08,4.3,10.28,2.8,11.78,1.31,13.28
304.12,4.26,10.25,2.76,11.75,1.26,13.25
304.17,4.22,10.22,2.72,11.72,1.22,13.22
304.21,4.18,10.18,2.68,11.68,1.18,13.18
304.25,4.14,10.15,2.64,11.65,1.14,13.15
304.29,4.11,10.11,2.61,11.61,1.1,13.11
304.33,4.07,10.1,2.56,11.61,1.05,13.11
304.38,4.08,10.11,2.58,11.62,1.07,13.12
304.42,4.13,10.16,2.63,11.67,1.12,13.17
304.46,4.22,10.25,2.72,11.75,1.21,13.26
304.5,4.34,10.42,2.82,11.94,1.3,13.46
304.54,4.47,10.45,2.97,11.95,1.48,13.44
304.58,4.57,10.53,3.09,12.02,1.6,13.5
304.62,4.6,10.64,3.09,12.14,1.58,13.65
304.67,4.61,10.66,3.1,12.17,1.59,13.68
304.71,4.59,10.66,3.07,12.18,1.56,13.7
304.75,4.55,10.63,3.03,12.14,1.51,13.66
304.79,4.49,10.6,2.97,12.12,1.44,13.65
304.83,4.44,10.56,2.9,12.09,1.37,13.63
304.88,4.39,10.52,2.86,12.05,1.33,13.58
304.92,4.35,10.48,2.82,12.02,1.28,13.55
304.96,4.3,10.44,2.77,11.97,1.24,13.51
305.0,4.26,10.4,2.72,11.94,1.18,13.48
305.04,4.23,10.36,2.7,11.9,1.16,13.43
305.08,4.19,10.33,2.66,11.86,1.12,13.4
305.12,4.16,10.3,2.62,11.84,1.08,13.38
305.17,4.12,10.27,2.58,11.81,1.04,13.35
305.21,4.08,10.24,2.54,11.78,1,13.31
305.25,4.04,10.21,2.5,11.75,0.96,13.29
305.29,4.01,10.17,2.47,11.72,0.92,13.26
305.33,3.97,10.16,2.42,11.71,0.87,13.26
305.38,3.97,10.18,2.41,11.74,0.86,13.29
305.42,4.03,10.23,2.48,11.77,0.93,13.32
305.46,4.11,10.31,2.57,11.86,1.02,13.41
305.5,4.24,10.48,2.68,12.04,1.12,13.6
305.54,4.33,10.51,2.79,12.06,1.24,13.6
305.58,4.45,10.58,2.92,12.11,1.39,13.65
305.62,4.48,10.67,2.94,12.22,1.39,13.77
305.67,4.49,10.69,2.94,12.24,1.39,13.79
305.71,4.47,10.69,2.92,12.25,1.36,13.8
305.75,4.43,10.66,2.88,12.21,1.32,13.77
305.79,4.38,10.62,2.82,12.18,1.26,13.74
305.83,4.32,10.59,2.75,12.16,1.18,13.72
305.88,4.27,10.54,2.71,12.11,1.14,13.67
305.92,4.23,10.51,2.66,12.07,1.09,13.64
305.96,4.18,10.46,2.61,12.03,1.04,13.6
306.0,4.13,10.43,2.56,12,0.99,13.58
306.04,4.11,10.39,2.53,11.97,0.96,13.54
306.08,4.07,10.36,2.5,11.93,0.92,13.5
306.12,4.03,10.33,2.46,11.91,0.88,13.48
306.17,3.99,10.31,2.42,11.88,0.84,13.46
306.21,3.96,10.27,2.38,11.85,0.8,13.43
306.25,3.92,10.24,2.34,11.82,0.75,13.4
306.29,3.88,10.21,2.3,11.79,0.72,13.38
306.33,3.84,10.2,2.25,11.79,0.66,13.38
306.38,3.84,10.22,2.24,11.82,0.65,13.41
306.42,3.89,10.27,2.29,11.86,0.7,13.46
306.46,3.97,10.35,2.38,11.94,0.78,13.54
306.5,4.08,10.52,2.47,12.13,0.86,13.73
306.54,4.17,10.55,2.58,12.14,0.98,13.73
306.58,4.3,10.61,2.72,12.18,1.14,13.76
306.62,4.33,10.69,2.73,12.28,1.14,13.87
306.67,4.33,10.71,2.74,12.31,1.15,13.9
306.71,4.32,10.71,2.72,12.31,1.12,13.91
306.75,4.28,10.67,2.68,12.27,1.08,13.87
306.79,4.22,10.63,2.62,12.24,1.02,13.84
306.83,4.16,10.6,2.55,12.21,0.94,13.82
306.88,4.12,10.55,2.51,12.16,0.9,13.76
306.92,4.08,10.51,2.47,12.12,0.86,13.73
306.96,4.03,10.47,2.41,12.08,0.8,13.7
307.0,3.98,10.44,2.36,12.05,0.75,13.67
307.04,3.95,10.4,2.33,12.02,0.72,13.63
307.08,3.91,10.37,2.3,11.98,0.68,13.6
307.12,3.87,10.34,2.25,11.96,0.63,13.58
307.17,3.84,10.31,2.22,11.93,0.6,13.55
307.21,3.79,10.28,2.17,11.9,0.55,13.52
307.25,3.76,10.25,2.13,11.87,0.51,13.5
307.29,3.72,10.22,2.09,11.85,0.47,13.47
307.33,3.67,10.21,2.04,11.85,0.41,13.48
307.38,3.68,10.23,2.04,11.87,0.4,13.5
307.42,3.71,10.28,2.07,11.93,0.43,13.57
307.46,3.8,10.36,2.17,12,0.53,13.63
307.5,3.9,10.54,2.24,12.19,0.59,13.85
307.54,4,10.55,2.36,12.19,0.72,13.83
307.58,4.12,10.61,2.5,12.23,0.88,13.85
307.62,4.16,10.69,2.52,12.32,0.89,13.95
307.67,4.17,10.71,2.53,12.35,0.89,13.98
307.71,4.15,10.7,2.51,12.34,0.87,13.98
307.75,4.11,10.67,2.47,12.3,0.84,13.94
307.79,4.06,10.62,2.42,12.26,0.78,13.9
307.83,4,10.59,2.36,12.23,0.71,13.88
307.88,3.96,10.54,2.32,12.18,0.67,13.82
307.92,3.92,10.5,2.28,12.14,0.64,13.78
307.96,3.88,10.46,2.23,12.1,0.58,13.75
308.0,3.83,10.43,2.18,12.08,0.53,13.73
308.04,3.8,10.39,2.15,12.03,0.5,13.68
308.08,3.76,10.36,2.11,12.01,0.47,13.65
308.12,3.72,10.33,2.07,11.98,0.42,13.63
308.17,3.69,10.3,2.03,11.96,0.38,13.61
308.21,3.65,10.27,2,11.92,0.34,13.58
308.25,3.62,10.24,1.97,11.89,0.32,13.54
308.29,3.57,10.22,1.91,11.88,0.25,13.54
308.33,3.55,10.2,1.89,11.86,0.23,13.52
308.38,3.53,10.22,1.86,11.9,0.19,13.57
308.42,3.58,10.28,1.91,11.95,0.24,13.62
308.46,3.68,10.34,2.02,12.01,0.35,13.67
308.5,3.74,10.54,2.04,12.24,0.34,13.94
308.54,3.85,10.55,2.18,12.22,0.5,13.89
308.58,3.93,10.62,2.26,12.29,0.58,13.97
308.62,3.97,10.69,2.29,12.37,0.61,14.05
308.67,3.98,10.72,2.29,12.4,0.61,14.08
308.71,3.99,10.7,2.31,12.38,0.64,14.05
308.75,3.97,10.65,2.3,12.32,0.63,13.99
308.79,3.92,10.61,2.25,12.28,0.58,13.95
308.83,3.87,10.57,2.19,12.24,0.52,13.91
308.88,3.82,10.52,2.15,12.2,0.47,13.87
308.92,3.79,10.48,2.11,12.16,0.44,13.83
308.96,3.74,10.44,2.06,12.12,0.39,13.8
309.0,3.69,10.41,2.01,12.09,0.34,13.77
309.04,3.66,10.37,1.99,12.05,0.31,13.73
309.08,3.63,10.34,1.95,12.02,0.27,13.7
309.12,3.59,10.32,1.91,12,0.23,13.68
309.17,3.56,10.29,1.87,11.97,0.19,13.65
309.21,3.52,10.26,1.83,11.94,0.15,13.62
309.25,3.48,10.23,1.8,11.91,0.11,13.6
309.29,3.45,10.2,1.76,11.89,0.07,13.58
309.33,3.41,10.19,1.71,11.89,0.01,13.58
309.38,3.41,10.2,1.71,11.9,0.01,13.6
309.42,3.45,10.26,1.75,11.96,0.04,13.66
309.46,3.56,10.32,1.86,12.01,0.17,13.7
309.5,3.62,10.51,1.89,12.24,0.17,13.96
309.54,3.72,10.52,2.02,12.22,0.33,13.92
309.58,3.82,10.58,2.13,12.27,0.44,13.96
309.62,3.88,10.64,2.19,12.33,0.5,14.02
309.67,3.89,10.67,2.2,12.36,0.5,14.06
309.71,3.88,10.66,2.18,12.35,0.48,14.05
309.75,3.84,10.62,2.15,12.31,0.45,14
309.79,3.8,10.57,2.1,12.27,0.41,13.96
309.83,3.74,10.54,2.04,12.24,0.34,13.94
309.88,3.7,10.49,2,12.19,0.31,13.89
309.92,3.66,10.46,1.97,12.15,0.27,13.85
309.96,3.62,10.42,1.91,12.12,0.21,13.82
310.0,3.57,10.38,1.86,12.09,0.16,13.79
310.04,3.54,10.35,1.84,12.05,0.13,13.75
310.08,3.5,10.32,1.8,12.02,0.1,13.72
310.12,3.46,10.29,1.76,12,0.05,13.71
310.17,3.43,10.27,1.72,11.98,0.01,13.69
310.21,3.39,10.24,1.68,11.95,-0.04,13.66
310.25,3.35,10.21,1.64,11.92,-0.07,13.63
310.29,3.32,10.18,1.6,11.9,-0.11,13.61
310.33,3.28,10.17,1.55,11.89,-0.17,13.62
310.38,3.28,10.18,1.55,11.91,-0.18,13.64
310.42,3.32,10.23,1.59,11.96,-0.14,13.69
310.46,3.42,10.3,1.7,12.02,-0.03,13.74
310.5,3.48,10.49,1.72,12.24,-0.03,14
310.54,3.59,10.49,1.86,12.21,0.14,13.93
310.58,3.68,10.55,1.96,12.27,0.24,13.99
310.62,3.74,10.6,2.02,12.32,0.31,14.03
310.67,3.75,10.62,2.04,12.34,0.32,14.05
310.71,3.74,10.6,2.02,12.32,0.31,14.04
310.75,3.71,10.56,2,12.27,0.28,13.98
310.79,3.67,10.51,1.96,12.23,0.24,13.94
310.83,3.62,10.48,1.9,12.2,0.18,13.91
310.88,3.57,10.44,1.86,12.16,0.14,13.88
310.92,3.54,10.41,1.82,12.13,0.1,13.84
310.96,3.49,10.38,1.77,12.1,0.05,13.82
311.0,3.44,10.35,1.72,12.07,-0.01,13.8
311.04,3.41,10.32,1.68,12.04,-0.04,13.77
311.08,3.38,10.29,1.65,12.02,-0.08,13.74
311.12,3.34,10.27,1.6,12,-0.13,13.74
311.17,3.31,10.24,1.57,11.98,-0.16,13.71
311.21,3.27,10.22,1.53,11.95,-0.21,13.69
311.25,3.23,10.19,1.49,11.93,-0.24,13.67
311.29,3.21,10.17,1.47,11.91,-0.27,13.65
311.33,3.15,10.16,1.4,11.91,-0.35,13.67
311.38,3.17,10.17,1.42,11.92,-0.33,13.67
311.42,3.2,10.22,1.44,11.98,-0.32,13.74
311.46,3.3,10.29,1.55,12.03,-0.2,13.78
311.5,3.36,10.48,1.57,12.26,-0.21,14.04
311.54,3.47,10.47,1.72,12.22,-0.03,13.97
311.58,3.54,10.54,1.79,12.28,0.05,14.03
311.62,3.59,10.59,1.84,12.34,0.09,14.09
311.67,3.6,10.61,1.85,12.36,0.1,14.11
311.71,3.6,10.6,1.85,12.35,0.1,14.1
311.75,3.58,10.55,1.84,12.3,0.1,14.04
311.79,3.54,10.51,1.79,12.25,0.05,14
311.83,3.49,10.48,1.74,12.22,-0.01,13.97
311.88,3.44,10.44,1.7,12.19,-0.05,13.94
311.92,3.41,10.41,1.66,12.16,-0.09,13.91
311.96,3.36,10.37,1.61,12.13,-0.14,13.88
312.0,3.32,10.34,1.56,12.1,-0.19,13.85
312.04,3.29,10.31,1.53,12.07,-0.22,13.82
312.08,3.25,10.29,1.5,12.05,-0.26,13.81
312.12,3.22,10.27,1.46,12.03,-0.31,13.79
312.17,3.19,10.24,1.42,12.01,-0.34,13.77
312.21,3.15,10.22,1.38,11.98,-0.39,13.75
312.25,3.11,10.19,1.35,11.96,-0.42,13.72
312.29,3.08,10.17,1.3,11.94,-0.47,13.71
312.33,3.04,10.16,1.26,11.94,-0.52,13.72
312.38,3.04,10.17,1.25,11.96,-0.53,13.74
312.42,3.09,10.22,1.3,12.01,-0.48,13.79
312.46,3.17,10.29,1.39,12.07,-0.38,13.85
312.5,3.23,10.48,1.42,12.29,-0.39,14.11
312.54,3.36,10.47,1.59,12.24,-0.19,14.02
312.58,3.44,10.53,1.66,12.31,-0.11,14.08
312.62,3.48,10.58,1.7,12.36,-0.07,14.13
312.67,3.49,10.6,1.72,12.37,-0.06,14.15
312.71,3.48,10.58,1.71,12.36,-0.07,14.13
312.75,3.46,10.54,1.68,12.32,-0.09,14.09
312.79,3.42,10.5,1.65,12.27,-0.12,14.04
312.83,3.37,10.47,1.59,12.25,-0.18,14.02
312.88,3.33,10.43,1.55,12.2,-0.22,13.98
312.92,3.29,10.4,1.51,12.17,-0.26,13.95
312.96,3.25,10.36,1.47,12.14,-0.31,13.92
313.0,3.2,10.33,1.42,12.11,-0.37,13.9
313.04,3.17,10.3,1.39,12.09,-0.4,13.87
313.08,3.14,10.28,1.35,12.06,-0.44,13.85
313.12,3.1,10.25,1.31,12.04,-0.48,13.83
313.17,3.07,10.23,1.28,12.02,-0.51,13.81
313.21,3.03,10.2,1.24,11.99,-0.55,13.78
313.25,3.01,10.17,1.22,11.96,-0.57,13.75
313.29,2.97,10.15,1.18,11.94,-0.61,13.73
313.33,2.94,10.13,1.14,11.93,-0.65,13.73
313.38,2.94,10.14,1.14,11.94,-0.66,13.74
313.42,2.99,10.19,1.19,11.99,-0.61,13.78
313.46,3.07,10.25,1.28,12.05,-0.51,13.84
313.5,3.13,10.45,1.29,12.28,-0.54,14.11
313.54,3.25,10.42,1.46,12.22,-0.33,14.01
313.58,3.33,10.49,1.54,12.28,-0.25,14.07
313.62,3.37,10.53,1.59,12.32,-0.2,14.11
313.67,3.39,10.55,1.6,12.33,-0.18,14.12
313.71,3.39,10.53,1.6,12.31,-0.18,14.1
313.75,3.36,10.48,1.58,12.27,-0.2,14.05
313.79,3.33,10.44,1.55,12.21,-0.22,13.99
313.83,3.28,10.4,1.51,12.18,-0.27,13.96
313.88,3.25,10.36,1.47,12.14,-0.31,13.91
313.92,3.21,10.32,1.44,12.1,-0.34,13.88
313.96,3.17,10.29,1.39,12.07,-0.39,13.85
314.0,3.13,10.26,1.34,12.04,-0.44,13.83
314.04,3.1,10.24,1.31,12.02,-0.47,13.81
314.08,3.07,10.21,1.28,11.99,-0.5,13.78
314.12,3.03,10.19,1.25,11.98,-0.54,13.77
314.17,3.01,10.16,1.22,11.95,-0.57,13.74
314.21,2.97,10.14,1.18,11.93,-0.62,13.73
314.25,2.94,10.12,1.15,11.91,-0.64,13.7
314.29,2.9,10.1,1.1,11.9,-0.69,13.7
314.33,2.88,10.09,1.08,11.89,-0.73,13.7
314.38,2.87,10.11,1.06,11.92,-0.75,13.72
314.42,2.92,10.15,1.11,11.96,-0.7,13.77
314.46,2.99,10.22,1.19,12.03,-0.62,13.84
314.5,3.05,10.42,1.2,12.26,-0.64,14.1
314.54,3.17,10.39,1.36,12.2,-0.44,14
314.58,3.25,10.45,1.45,12.26,-0.35,14.06
314.62,3.29,10.49,1.49,12.3,-0.32,14.1
314.67,3.31,10.51,1.51,12.31,-0.29,14.11
314.71,3.3,10.49,1.5,12.29,-0.29,14.09
314.75,3.28,10.45,1.49,12.24,-0.3,14.03
314.79,3.25,10.4,1.46,12.19,-0.33,13.97
314.83,3.21,10.37,1.42,12.16,-0.37,13.95
314.88,3.17,10.33,1.38,12.12,-0.41,13.91
314.92,3.14,10.3,1.35,12.09,-0.44,13.88
314.96,3.09,10.26,1.3,12.06,-0.49,13.85
315.0,3.05,10.24,1.25,12.03,-0.54,13.83
315.04,3.02,10.21,1.22,12.01,-0.57,13.81
315.08,2.99,10.19,1.19,11.99,-0.61,13.79
315.12,2.96,10.17,1.16,11.98,-0.65,13.78
315.17,2.93,10.15,1.13,11.95,-0.68,13.76
315.21,2.9,10.13,1.09,11.93,-0.72,13.74
315.25,2.87,10.1,1.06,11.9,-0.74,13.71
315.29,2.83,10.08,1.02,11.89,-0.8,13.7
315.33,2.8,10.07,0.99,11.88,-0.83,13.7
315.38,2.79,10.08,0.97,11.9,-0.85,13.73
315.42,2.84,10.13,1.02,11.95,-0.8,13.77
315.46,2.92,10.2,1.1,12.02,-0.72,13.84
315.5,2.97,10.39,1.12,12.24,-0.73,14.09
315.54,3.1,10.36,1.28,12.17,-0.53,13.99
315.58,3.18,10.42,1.37,12.22,-0.44,14.03
315.62,3.22,10.45,1.41,12.26,-0.4,14.07
315.67,3.24,10.46,1.44,12.27,-0.37,14.07
315.71,3.23,10.44,1.43,12.24,-0.37,14.05
315.75,3.21,10.4,1.42,12.2,-0.38,13.99
315.79,3.18,10.35,1.39,12.14,-0.4,13.93
315.83,3.14,10.32,1.35,12.11,-0.45,13.91
315.88,3.11,10.28,1.32,12.07,-0.48,13.86
315.92,3.08,10.25,1.28,12.04,-0.51,13.83
315.96,3.04,10.22,1.24,12.01,-0.55,13.81
316.0,3,10.19,1.2,11.99,-0.6,13.78
316.04,2.97,10.17,1.17,11.97,-0.63,13.76
316.08,2.94,10.14,1.14,11.94,-0.66,13.74
316.12,2.91,10.12,1.1,11.93,-0.7,13.73
316.17,2.88,10.1,1.08,11.9,-0.73,13.7
316.21,2.85,10.08,1.04,11.88,-0.77,13.69
316.25,2.82,10.05,1.02,11.85,-0.79,13.66
316.29,2.78,10.03,0.97,11.84,-0.84,13.65
316.33,2.76,10.02,0.94,11.83,-0.87,13.64
316.38,2.75,10.03,0.92,11.85,-0.9,13.68
316.42,2.79,10.08,0.97,11.9,-0.85,13.72
316.46,2.86,10.15,1.04,11.97,-0.78,13.79
316.5,2.92,10.34,1.06,12.2,-0.79,14.05
316.54,3.04,10.31,1.22,12.13,-0.59,13.94
316.58,3.13,10.37,1.32,12.18,-0.49,13.99
316.62,3.16,10.41,1.35,12.22,-0.46,14.03
316.67,3.19,10.42,1.38,12.22,-0.42,14.03
316.71,3.18,10.4,1.38,12.2,-0.43,14
316.75,3.16,10.35,1.36,12.15,-0.44,13.95
